wape,mae,rmse,rmsle,bias,smape,spearman,top6_hit,coverage80,interval_score,pinball10,pinball90,model,origin,n_test,n_train,cohort_units,pred_units
0.8032144588691867,117.88353381638947,137.37161142276395,1.8180701622441022,-0.8032144588691867,1.1827722955890412,-0.5269607843137256,0.16666666666666666,0.35294117647058826,678.6070669402723,14.038452890326246,53.82225380370097,random_forest,2025-05-26,17,79,2495.0,490.9799251213788
0.7770647259179002,114.04567595089183,133.3620257136114,1.6994090533793142,-0.7564143003108267,1.1138773471781331,-0.5465686274509804,0.16666666666666666,0.29411764705882354,860.9578158154208,12.933607581082512,73.16217400045956,xgboost,2025-05-26,17,79,2495.0,607.746337890625
0.7440158233316546,109.19526348308695,129.9696671510155,1.683824394133924,-0.6926277383428718,1.0694211121030148,-0.5098039215686275,0.16666666666666666,0.23529411764705882,850.7710232377277,12.496668984015548,72.58043333975723,lightgbm,2025-05-26,17,79,2495.0,766.893792834535
0.7266238318901184,106.6427329744615,119.93280558200037,1.2054723196362065,-0.314788519133528,0.8829422232257298,-0.411764705882353,0.16666666666666666,0.35294117647058826,613.114645307279,14.85631760218466,46.45514692854324,gompertz,2025-05-26,17,79,2495.0,1709.6026447618476
0.741387403844622,108.80950427013717,122.41262059117902,1.2459670915577858,-0.32220182399074737,0.903264452422638,-0.4068627450980392,0.16666666666666666,0.29411764705882354,646.1901802712534,15.394361065193436,49.22465696193191,logistic,2025-05-26,17,79,2495.0,1691.1064491430852
0.7468113151457079,109.605543016973,123.32927869909435,1.2596689038407052,-0.32313515154816447,0.9099393448149911,-0.4068627450980392,0.16666666666666666,0.23529411764705882,658.1586162944157,15.599925811088667,50.21593581835289,bass,2025-05-26,17,79,2495.0,1688.77779688733
0.5217997605778993,76.58178839069758,84.0186527724376,0.7345066658001954,-0.06093535352188384,0.5880124795512981,-0.22685473301329404,0.3333333333333333,0.8823529411764706,320.4058823529412,13.530588235294118,18.51,hier_bayes,2025-05-26,17,79,2495.0,2342.9662929629
0.6524500775762425,95.7566437383956,113.79238755365392,1.062506846420477,-0.06338939412167072,0.7757860441377001,-0.06617647058823531,0.3333333333333333,0.6470588235294118,565.9837481939919,12.243621013838101,44.35475380556108,knn_lookalike,2025-05-26,17,79,2495.0,2336.8434616664317
0.7518658838773219,110.34737531023048,127.7327969989629,1.5653333865411896,-0.73445124347087,1.0771274199288108,-0.2622549019607843,0.16666666666666666,0.29411764705882354,823.6086747946649,12.792236025672148,69.56863145379432,matrix_factorisation,2025-05-26,17,79,2495.0,662.5441475401796
0.8018364598048556,117.68129218900675,136.04117014314429,1.9249387983997581,-0.616666119123493,1.160702352537296,-0.3137840503424452,0.16666666666666666,0.4117647058823529,844.5390282223711,13.166599573222863,71.28730324901426,cluster_pool,2025-05-26,17,79,2495.0,956.4180327868852
0.6157235755305014,90.36648946756476,106.58822247186679,1.0798720289323496,-0.5087241752362226,0.8060482146890491,-0.2720588235294118,0.16666666666666666,0.4117647058823529,483.4172390352149,14.62259470629207,33.71912919722942,ensemble,2025-05-26,17,79,2495.0,1225.7331827856249
0.7091652338697546,56.919841139546094,87.38037128106726,1.0586613413964865,-0.6582277914655655,0.8517034031770487,0.3981528031358373,0.5,0.8421052631578947,269.4491305245911,7.460856493673499,19.484056558785607,heuristic,2026-05-26,19,101,1525.0,521.2026180150124
